Score,File,Rows,Columns,Patient_ID_Columns,LUNG1_ID_Count,Clinical_Columns,LUNG1_Detected,Radiomics_Result_File
10,LUNG1-089\STEP_11_GLCM_TEXTURE\GTV1_GLCM_Features_By_Orientation.csv,4,8,Patient_ID,4,,True,True
10,LUNG1-089\STEP_12_LBP_TEXTURE\GTV1_LBP_slice_features.csv,4,7,Patient_ID,4,,True,True
10,LUNG1-090\STEP_11_GLCM_TEXTURE\GTV1_GLCM_Features_By_Orientation.csv,4,8,Patient_ID,4,,True,True
10,LUNG1-091\STEP_11_GLCM_TEXTURE\GTV1_GLCM_Features_By_Orientation.csv,4,8,Patient_ID,4,,True,True
10,LUNG1-092\STEP_11_GLCM_TEXTURE\GTV1_GLCM_Features_By_Orientation.csv,4,8,Patient_ID,4,,True,True
10,LUNG1-093\STEP_11_GLCM_TEXTURE\GTV1_GLCM_Features_By_Orientation.csv,4,8,Patient_ID,4,,True,True
10,LUNG1-094\STEP_11_GLCM_TEXTURE\GTV1_GLCM_Features_By_Orientation.csv,4,8,Patient_ID,4,,True,True
10,LUNG1-095\STEP_11_GLCM_TEXTURE\GTV1_GLCM_Features_By_Orientation.csv,4,8,Patient_ID,4,,True,True
10,LUNG1-096\STEP_11_GLCM_TEXTURE\GTV1_GLCM_Features_By_Orientation.csv,4,8,Patient_ID,4,,True,True
10,LUNG1-097\STEP_11_GLCM_TEXTURE\GTV1_GLCM_Features_By_Orientation.csv,4,8,Patient_ID,4,,True,True
10,LUNG1-098\STEP_11_GLCM_TEXTURE\GTV1_GLCM_Features_By_Orientation.csv,4,8,Patient_ID,4,,True,True
10,LUNG1-098\STEP_12_LBP_TEXTURE\GTV1_LBP_slice_features.csv,4,7,Patient_ID,4,,True,True
10,LUNG1-099\STEP_11_GLCM_TEXTURE\GTV1_GLCM_Features_By_Orientation.csv,4,8,Patient_ID,4,,True,True
10,LUNG1-100\STEP_11_GLCM_TEXTURE\GTV1_GLCM_Features_By_Orientation.csv,4,8,Patient_ID,4,,True,True
10,LUNG1-101\STEP_11_GLCM_TEXTURE\GTV1_GLCM_Features_By_Orientation.csv,4,8,Patient_ID,4,,True,True
10,LUNG1-102\STEP_11_GLCM_TEXTURE\GTV1_GLCM_Features_By_Orientation.csv,4,8,Patient_ID,4,,True,True
10,LUNG1-103\STEP_11_GLCM_TEXTURE\GTV1_GLCM_Features_By_Orientation.csv,4,8,Patient_ID,4,,True,True
10,LUNG1-104\STEP_11_GLCM_TEXTURE\GTV1_GLCM_Features_By_Orientation.csv,4,8,Patient_ID,4,,True,True
10,LUNG1-105\STEP_11_GLCM_TEXTURE\GTV1_GLCM_Features_By_Orientation.csv,4,8,Patient_ID,4,,True,True
10,LUNG1-106\STEP_11_GLCM_TEXTURE\GTV1_GLCM_Features_By_Orientation.csv,4,8,Patient_ID,4,,True,True
10,LUNG1-107\STEP_11_GLCM_TEXTURE\GTV1_GLCM_Features_By_Orientation.csv,4,8,Patient_ID,4,,True,True
10,LUNG1-108\STEP_11_GLCM_TEXTURE\GTV1_GLCM_Features_By_Orientation.csv,4,8,Patient_ID,4,,True,True
10,LUNG1-109\STEP_11_GLCM_TEXTURE\GTV1_GLCM_Features_By_Orientation.csv,4,8,Patient_ID,4,,True,True
10,LUNG1-110\STEP_11_GLCM_TEXTURE\GTV1_GLCM_Features_By_Orientation.csv,4,8,Patient_ID,4,,True,True
10,LUNG1-110\STEP_12_LBP_TEXTURE\GTV1_LBP_slice_features.csv,4,7,Patient_ID,4,,True,True
10,LUNG1-111\STEP_11_GLCM_TEXTURE\GTV1_GLCM_Features_By_Orientation.csv,4,8,Patient_ID,4,,True,True
10,LUNG1-112\STEP_11_GLCM_TEXTURE\GTV1_GLCM_Features_By_Orientation.csv,4,8,Patient_ID,4,,True,True
10,LUNG1-113\STEP_11_GLCM_TEXTURE\GTV1_GLCM_Features_By_Orientation.csv,4,8,Patient_ID,4,,True,True
10,LUNG1-114\STEP_11_GLCM_TEXTURE\GTV1_GLCM_Features_By_Orientation.csv,4,8,Patient_ID,4,,True,True
10,LUNG1-114\STEP_12_LBP_TEXTURE\GTV1_LBP_slice_features.csv,4,7,Patient_ID,4,,True,True
10,LUNG1-115\STEP_11_GLCM_TEXTURE\GTV1_GLCM_Features_By_Orientation.csv,4,8,Patient_ID,4,,True,True
10,LUNG1-116\STEP_11_GLCM_TEXTURE\GTV1_GLCM_Features_By_Orientation.csv,4,8,Patient_ID,4,,True,True
10,LUNG1-117\STEP_11_GLCM_TEXTURE\GTV1_GLCM_Features_By_Orientation.csv,4,8,Patient_ID,4,,True,True
10,LUNG1-118\STEP_11_GLCM_TEXTURE\GTV1_GLCM_Features_By_Orientation.csv,4,8,Patient_ID,4,,True,True
10,LUNG1-119\STEP_11_GLCM_TEXTURE\GTV1_GLCM_Features_By_Orientation.csv,4,8,Patient_ID,4,,True,True
10,LUNG1-120\STEP_11_GLCM_TEXTURE\GTV1_GLCM_Features_By_Orientation.csv,4,8,Patient_ID,4,,True,True
10,LUNG1-121\STEP_11_GLCM_TEXTURE\GTV1_GLCM_Features_By_Orientation.csv,4,8,Patient_ID,4,,True,True
10,LUNG1-122\STEP_11_GLCM_TEXTURE\GTV1_GLCM_Features_By_Orientation.csv,4,8,Patient_ID,4,,True,True
10,LUNG1-123\STEP_11_GLCM_TEXTURE\GTV1_GLCM_Features_By_Orientation.csv,4,8,Patient_ID,4,,True,True
10,LUNG1-124\STEP_11_GLCM_TEXTURE\GTV1_GLCM_Features_By_Orientation.csv,4,8,Patient_ID,4,,True,True
10,LUNG1-125\STEP_11_GLCM_TEXTURE\GTV1_GLCM_Features_By_Orientation.csv,4,8,Patient_ID,4,,True,True
10,LUNG1-126\STEP_11_GLCM_TEXTURE\GTV1_GLCM_Features_By_Orientation.csv,4,8,Patient_ID,4,,True,True
10,LUNG1-127\STEP_11_GLCM_TEXTURE\GTV1_GLCM_Features_By_Orientation.csv,4,8,Patient_ID,4,,True,True
10,LUNG1-129\STEP_11_GLCM_TEXTURE\GTV1_GLCM_Features_By_Orientation.csv,4,8,Patient_ID,4,,True,True
10,LUNG1-130\STEP_11_GLCM_TEXTURE\GTV1_GLCM_Features_By_Orientation.csv,4,8,Patient_ID,4,,True,True
10,LUNG1-131\STEP_11_GLCM_TEXTURE\GTV1_GLCM_Features_By_Orientation.csv,4,8,Patient_ID,4,,True,True
10,LUNG1-132\STEP_11_GLCM_TEXTURE\GTV1_GLCM_Features_By_Orientation.csv,4,8,Patient_ID,4,,True,True
10,LUNG1-133\STEP_11_GLCM_TEXTURE\GTV1_GLCM_Features_By_Orientation.csv,4,8,Patient_ID,4,,True,True
10,LUNG1-134\STEP_11_GLCM_TEXTURE\GTV1_GLCM_Features_By_Orientation.csv,4,8,Patient_ID,4,,True,True
10,LUNG1-135\STEP_11_GLCM_TEXTURE\GTV1_GLCM_Features_By_Orientation.csv,4,8,Patient_ID,4,,True,True
10,LUNG1-136\STEP_11_GLCM_TEXTURE\GTV1_GLCM_Features_By_Orientation.csv,4,8,Patient_ID,4,,True,True
10,LUNG1-137\STEP_11_GLCM_TEXTURE\GTV1_GLCM_Features_By_Orientation.csv,4,8,Patient_ID,4,,True,True
10,LUNG1-138\STEP_11_GLCM_TEXTURE\GTV1_GLCM_Features_By_Orientation.csv,4,8,Patient_ID,4,,True,True
10,LUNG1-139\STEP_11_GLCM_TEXTURE\GTV1_GLCM_Features_By_Orientation.csv,4,8,Patient_ID,4,,True,True
10,LUNG1-140\STEP_11_GLCM_TEXTURE\GTV1_GLCM_Features_By_Orientation.csv,4,8,Patient_ID,4,,True,True
10,LUNG1-141\STEP_11_GLCM_TEXTURE\GTV1_GLCM_Features_By_Orientation.csv,4,8,Patient_ID,4,,True,True
10,LUNG1-142\STEP_11_GLCM_TEXTURE\GTV1_GLCM_Features_By_Orientation.csv,4,8,Patient_ID,4,,True,True
10,LUNG1-143\STEP_11_GLCM_TEXTURE\GTV1_GLCM_Features_By_Orientation.csv,4,8,Patient_ID,4,,True,True
10,LUNG1-144\STEP_11_GLCM_TEXTURE\GTV1_GLCM_Features_By_Orientation.csv,4,8,Patient_ID,4,,True,True
10,LUNG1-145\STEP_11_GLCM_TEXTURE\GTV1_GLCM_Features_By_Orientation.csv,4,8,Patient_ID,4,,True,True
10,LUNG1-146\STEP_11_GLCM_TEXTURE\GTV1_GLCM_Features_By_Orientation.csv,4,8,Patient_ID,4,,True,True
10,LUNG1-147\STEP_11_GLCM_TEXTURE\GTV1_GLCM_Features_By_Orientation.csv,4,8,Patient_ID,4,,True,True
10,LUNG1-148\STEP_11_GLCM_TEXTURE\GTV1_GLCM_Features_By_Orientation.csv,4,8,Patient_ID,4,,True,True
10,LUNG1-149\STEP_11_GLCM_TEXTURE\GTV1_GLCM_Features_By_Orientation.csv,4,8,Patient_ID,4,,True,True
10,LUNG1-150\STEP_11_GLCM_TEXTURE\GTV1_GLCM_Features_By_Orientation.csv,4,8,Patient_ID,4,,True,True
10,LUNG1-151\STEP_11_GLCM_TEXTURE\GTV1_GLCM_Features_By_Orientation.csv,4,8,Patient_ID,4,,True,True
10,LUNG1-152\STEP_11_GLCM_TEXTURE\GTV1_GLCM_Features_By_Orientation.csv,4,8,Patient_ID,4,,True,True
10,LUNG1-153\STEP_11_GLCM_TEXTURE\GTV1_GLCM_Features_By_Orientation.csv,4,8,Patient_ID,4,,True,True
10,LUNG1-154\STEP_11_GLCM_TEXTURE\GTV1_GLCM_Features_By_Orientation.csv,4,8,Patient_ID,4,,True,True
10,LUNG1-155\STEP_11_GLCM_TEXTURE\GTV1_GLCM_Features_By_Orientation.csv,4,8,Patient_ID,4,,True,True
10,LUNG1-156\STEP_11_GLCM_TEXTURE\GTV1_GLCM_Features_By_Orientation.csv,4,8,Patient_ID,4,,True,True
10,LUNG1-157\STEP_11_GLCM_TEXTURE\GTV1_GLCM_Features_By_Orientation.csv,4,8,Patient_ID,4,,True,True
10,LUNG1-158\STEP_11_GLCM_TEXTURE\GTV1_GLCM_Features_By_Orientation.csv,4,8,Patient_ID,4,,True,True
10,LUNG1-159\STEP_11_GLCM_TEXTURE\GTV1_GLCM_Features_By_Orientation.csv,4,8,Patient_ID,4,,True,True
10,LUNG1-160\STEP_11_GLCM_TEXTURE\GTV1_GLCM_Features_By_Orientation.csv,4,8,Patient_ID,4,,True,True
10,LUNG1-161\STEP_11_GLCM_TEXTURE\GTV1_GLCM_Features_By_Orientation.csv,4,8,Patient_ID,4,,True,True
10,LUNG1-162\STEP_11_GLCM_TEXTURE\GTV1_GLCM_Features_By_Orientation.csv,4,8,Patient_ID,4,,True,True
10,LUNG1-163\STEP_11_GLCM_TEXTURE\GTV1_GLCM_Features_By_Orientation.csv,4,8,Patient_ID,4,,True,True
10,LUNG1-164\STEP_11_GLCM_TEXTURE\GTV1_GLCM_Features_By_Orientation.csv,4,8,Patient_ID,4,,True,True
10,LUNG1-165\STEP_11_GLCM_TEXTURE\GTV1_GLCM_Features_By_Orientation.csv,4,8,Patient_ID,4,,True,True
10,LUNG1-166\STEP_11_GLCM_TEXTURE\GTV1_GLCM_Features_By_Orientation.csv,4,8,Patient_ID,4,,True,True
10,LUNG1-167\STEP_11_GLCM_TEXTURE\GTV1_GLCM_Features_By_Orientation.csv,4,8,Patient_ID,4,,True,True
10,LUNG1-168\STEP_11_GLCM_TEXTURE\GTV1_GLCM_Features_By_Orientation.csv,4,8,Patient_ID,4,,True,True
10,LUNG1-169\STEP_11_GLCM_TEXTURE\GTV1_GLCM_Features_By_Orientation.csv,4,8,Patient_ID,4,,True,True
10,LUNG1-170\STEP_11_GLCM_TEXTURE\GTV1_GLCM_Features_By_Orientation.csv,4,8,Patient_ID,4,,True,True
10,LUNG1-171\STEP_11_GLCM_TEXTURE\GTV1_GLCM_Features_By_Orientation.csv,4,8,Patient_ID,4,,True,True
10,LUNG1-172\STEP_11_GLCM_TEXTURE\GTV1_GLCM_Features_By_Orientation.csv,4,8,Patient_ID,4,,True,True
10,LUNG1-173\STEP_11_GLCM_TEXTURE\GTV1_GLCM_Features_By_Orientation.csv,4,8,Patient_ID,4,,True,True
10,LUNG1-174\STEP_11_GLCM_TEXTURE\GTV1_GLCM_Features_By_Orientation.csv,4,8,Patient_ID,4,,True,True
10,LUNG1-175\STEP_11_GLCM_TEXTURE\GTV1_GLCM_Features_By_Orientation.csv,4,8,Patient_ID,4,,True,True
10,LUNG1-176\STEP_11_GLCM_TEXTURE\GTV1_GLCM_Features_By_Orientation.csv,4,8,Patient_ID,4,,True,True
10,LUNG1-177\STEP_11_GLCM_TEXTURE\GTV1_GLCM_Features_By_Orientation.csv,4,8,Patient_ID,4,,True,True
10,LUNG1-178\STEP_11_GLCM_TEXTURE\GTV1_GLCM_Features_By_Orientation.csv,4,8,Patient_ID,4,,True,True
10,LUNG1-179\STEP_11_GLCM_TEXTURE\GTV1_GLCM_Features_By_Orientation.csv,4,8,Patient_ID,4,,True,True
10,LUNG1-180\STEP_11_GLCM_TEXTURE\GTV1_GLCM_Features_By_Orientation.csv,4,8,Patient_ID,4,,True,True
10,LUNG1-181\STEP_11_GLCM_TEXTURE\GTV1_GLCM_Features_By_Orientation.csv,4,8,Patient_ID,4,,True,True
10,LUNG1-182\STEP_11_GLCM_TEXTURE\GTV1_GLCM_Features_By_Orientation.csv,4,8,Patient_ID,4,,True,True
10,LUNG1-183\STEP_11_GLCM_TEXTURE\GTV1_GLCM_Features_By_Orientation.csv,4,8,Patient_ID,4,,True,True
10,LUNG1-184\STEP_11_GLCM_TEXTURE\GTV1_GLCM_Features_By_Orientation.csv,4,8,Patient_ID,4,,True,True
10,LUNG1-185\STEP_11_GLCM_TEXTURE\GTV1_GLCM_Features_By_Orientation.csv,4,8,Patient_ID,4,,True,True
10,LUNG1-186\STEP_11_GLCM_TEXTURE\GTV1_GLCM_Features_By_Orientation.csv,4,8,Patient_ID,4,,True,True
10,LUNG1-187\STEP_11_GLCM_TEXTURE\GTV1_GLCM_Features_By_Orientation.csv,4,8,Patient_ID,4,,True,True
10,LUNG1-188\STEP_11_GLCM_TEXTURE\GTV1_GLCM_Features_By_Orientation.csv,4,8,Patient_ID,4,,True,True
10,LUNG1-189\STEP_11_GLCM_TEXTURE\GTV1_GLCM_Features_By_Orientation.csv,4,8,Patient_ID,4,,True,True
10,LUNG1-190\STEP_11_GLCM_TEXTURE\GTV1_GLCM_Features_By_Orientation.csv,4,8,Patient_ID,4,,True,True
10,LUNG1-191\STEP_11_GLCM_TEXTURE\GTV1_GLCM_Features_By_Orientation.csv,4,8,Patient_ID,4,,True,True
10,LUNG1-192\STEP_11_GLCM_TEXTURE\GTV1_GLCM_Features_By_Orientation.csv,4,8,Patient_ID,4,,True,True
10,LUNG1-193\STEP_11_GLCM_TEXTURE\GTV1_GLCM_Features_By_Orientation.csv,4,8,Patient_ID,4,,True,True
10,LUNG1-194\STEP_11_GLCM_TEXTURE\GTV1_GLCM_Features_By_Orientation.csv,4,8,Patient_ID,4,,True,True
10,LUNG1-195\STEP_11_GLCM_TEXTURE\GTV1_GLCM_Features_By_Orientation.csv,4,8,Patient_ID,4,,True,True
10,LUNG1-196\STEP_11_GLCM_TEXTURE\GTV1_GLCM_Features_By_Orientation.csv,4,8,Patient_ID,4,,True,True
10,LUNG1-197\STEP_11_GLCM_TEXTURE\GTV1_GLCM_Features_By_Orientation.csv,4,8,Patient_ID,4,,True,True
10,LUNG1-198\STEP_11_GLCM_TEXTURE\GTV1_GLCM_Features_By_Orientation.csv,4,8,Patient_ID,4,,True,True
10,LUNG1-199\STEP_11_GLCM_TEXTURE\GTV1_GLCM_Features_By_Orientation.csv,4,8,Patient_ID,4,,True,True
10,LUNG1-200\STEP_11_GLCM_TEXTURE\GTV1_GLCM_Features_By_Orientation.csv,4,8,Patient_ID,4,,True,True
10,LUNG1-201\STEP_11_GLCM_TEXTURE\GTV1_GLCM_Features_By_Orientation.csv,4,8,Patient_ID,4,,True,True
10,LUNG1-202\STEP_11_GLCM_TEXTURE\GTV1_GLCM_Features_By_Orientation.csv,4,8,Patient_ID,4,,True,True
10,LUNG1-203\STEP_11_GLCM_TEXTURE\GTV1_GLCM_Features_By_Orientation.csv,4,8,Patient_ID,4,,True,True
10,LUNG1-204\STEP_11_GLCM_TEXTURE\GTV1_GLCM_Features_By_Orientation.csv,4,8,Patient_ID,4,,True,True
10,LUNG1-205\STEP_11_GLCM_TEXTURE\GTV1_GLCM_Features_By_Orientation.csv,4,8,Patient_ID,4,,True,True
10,LUNG1-206\STEP_11_GLCM_TEXTURE\GTV1_GLCM_Features_By_Orientation.csv,4,8,Patient_ID,4,,True,True
10,LUNG1-207\STEP_11_GLCM_TEXTURE\GTV1_GLCM_Features_By_Orientation.csv,4,8,Patient_ID,4,,True,True
10,LUNG1-208\STEP_11_GLCM_TEXTURE\GTV1_GLCM_Features_By_Orientation.csv,4,8,Patient_ID,4,,True,True
10,LUNG1-209\STEP_11_GLCM_TEXTURE\GTV1_GLCM_Features_By_Orientation.csv,4,8,Patient_ID,4,,True,True
10,LUNG1-210\STEP_11_GLCM_TEXTURE\GTV1_GLCM_Features_By_Orientation.csv,4,8,Patient_ID,4,,True,True
10,LUNG1-211\STEP_11_GLCM_TEXTURE\GTV1_GLCM_Features_By_Orientation.csv,4,8,Patient_ID,4,,True,True
10,LUNG1-212\STEP_11_GLCM_TEXTURE\GTV1_GLCM_Features_By_Orientation.csv,4,8,Patient_ID,4,,True,True
10,LUNG1-213\STEP_11_GLCM_TEXTURE\GTV1_GLCM_Features_By_Orientation.csv,4,8,Patient_ID,4,,True,True
10,LUNG1-214\STEP_11_GLCM_TEXTURE\GTV1_GLCM_Features_By_Orientation.csv,4,8,Patient_ID,4,,True,True
10,LUNG1-215\STEP_11_GLCM_TEXTURE\GTV1_GLCM_Features_By_Orientation.csv,4,8,Patient_ID,4,,True,True
10,LUNG1-216\STEP_11_GLCM_TEXTURE\GTV1_GLCM_Features_By_Orientation.csv,4,8,Patient_ID,4,,True,True
10,LUNG1-217\STEP_11_GLCM_TEXTURE\GTV1_GLCM_Features_By_Orientation.csv,4,8,Patient_ID,4,,True,True
10,LUNG1-218\STEP_11_GLCM_TEXTURE\GTV1_GLCM_Features_By_Orientation.csv,4,8,Patient_ID,4,,True,True
10,LUNG1-219\STEP_11_GLCM_TEXTURE\GTV1_GLCM_Features_By_Orientation.csv,4,8,Patient_ID,4,,True,True
10,LUNG1-220\STEP_11_GLCM_TEXTURE\GTV1_GLCM_Features_By_Orientation.csv,4,8,Patient_ID,4,,True,True
10,LUNG1-221\STEP_11_GLCM_TEXTURE\GTV1_GLCM_Features_By_Orientation.csv,4,8,Patient_ID,4,,True,True
10,LUNG1-222\STEP_11_GLCM_TEXTURE\GTV1_GLCM_Features_By_Orientation.csv,4,8,Patient_ID,4,,True,True
10,LUNG1-223\STEP_11_GLCM_TEXTURE\GTV1_GLCM_Features_By_Orientation.csv,4,8,Patient_ID,4,,True,True
10,LUNG1-224\STEP_11_GLCM_TEXTURE\GTV1_GLCM_Features_By_Orientation.csv,4,8,Patient_ID,4,,True,True
10,LUNG1-225\STEP_11_GLCM_TEXTURE\GTV1_GLCM_Features_By_Orientation.csv,4,8,Patient_ID,4,,True,True
10,LUNG1-226\STEP_11_GLCM_TEXTURE\GTV1_GLCM_Features_By_Orientation.csv,4,8,Patient_ID,4,,True,True
10,LUNG1-227\STEP_11_GLCM_TEXTURE\GTV1_GLCM_Features_By_Orientation.csv,4,8,Patient_ID,4,,True,True
10,LUNG1-228\STEP_11_GLCM_TEXTURE\GTV1_GLCM_Features_By_Orientation.csv,4,8,Patient_ID,4,,True,True
10,LUNG1-229\STEP_11_GLCM_TEXTURE\GTV1_GLCM_Features_By_Orientation.csv,4,8,Patient_ID,4,,True,True
10,LUNG1-230\STEP_11_GLCM_TEXTURE\GTV1_GLCM_Features_By_Orientation.csv,4,8,Patient_ID,4,,True,True
10,LUNG1-231\STEP_11_GLCM_TEXTURE\GTV1_GLCM_Features_By_Orientation.csv,4,8,Patient_ID,4,,True,True
10,LUNG1-232\STEP_11_GLCM_TEXTURE\GTV1_GLCM_Features_By_Orientation.csv,4,8,Patient_ID,4,,True,True
10,LUNG1-233\STEP_11_GLCM_TEXTURE\GTV1_GLCM_Features_By_Orientation.csv,4,8,Patient_ID,4,,True,True
10,LUNG1-234\STEP_11_GLCM_TEXTURE\GTV1_GLCM_Features_By_Orientation.csv,4,8,Patient_ID,4,,True,True
10,LUNG1-235\STEP_11_GLCM_TEXTURE\GTV1_GLCM_Features_By_Orientation.csv,4,8,Patient_ID,4,,True,True
10,LUNG1-236\STEP_11_GLCM_TEXTURE\GTV1_GLCM_Features_By_Orientation.csv,4,8,Patient_ID,4,,True,True
10,LUNG1-237\STEP_11_GLCM_TEXTURE\GTV1_GLCM_Features_By_Orientation.csv,4,8,Patient_ID,4,,True,True
10,LUNG1-238\STEP_11_GLCM_TEXTURE\GTV1_GLCM_Features_By_Orientation.csv,4,8,Patient_ID,4,,True,True
10,LUNG1-239\STEP_11_GLCM_TEXTURE\GTV1_GLCM_Features_By_Orientation.csv,4,8,Patient_ID,4,,True,True
10,LUNG1-240\STEP_11_GLCM_TEXTURE\GTV1_GLCM_Features_By_Orientation.csv,4,8,Patient_ID,4,,True,True
10,LUNG1-241\STEP_11_GLCM_TEXTURE\GTV1_GLCM_Features_By_Orientation.csv,4,8,Patient_ID,4,,True,True
10,LUNG1-242\STEP_11_GLCM_TEXTURE\GTV1_GLCM_Features_By_Orientation.csv,4,8,Patient_ID,4,,True,True
10,LUNG1-243\STEP_11_GLCM_TEXTURE\GTV1_GLCM_Features_By_Orientation.csv,4,8,Patient_ID,4,,True,True
10,LUNG1-244\STEP_11_GLCM_TEXTURE\GTV1_GLCM_Features_By_Orientation.csv,4,8,Patient_ID,4,,True,True
10,LUNG1-245\STEP_11_GLCM_TEXTURE\GTV1_GLCM_Features_By_Orientation.csv,4,8,Patient_ID,4,,True,True
10,LUNG1-246\STEP_11_GLCM_TEXTURE\GTV1_GLCM_Features_By_Orientation.csv,4,8,Patient_ID,4,,True,True
10,LUNG1-247\STEP_11_GLCM_TEXTURE\GTV1_GLCM_Features_By_Orientation.csv,4,8,Patient_ID,4,,True,True
10,LUNG1-248\STEP_11_GLCM_TEXTURE\GTV1_GLCM_Features_By_Orientation.csv,4,8,Patient_ID,4,,True,True
10,LUNG1-249\STEP_11_GLCM_TEXTURE\GTV1_GLCM_Features_By_Orientation.csv,4,8,Patient_ID,4,,True,True
10,LUNG1-250\STEP_11_GLCM_TEXTURE\GTV1_GLCM_Features_By_Orientation.csv,4,8,Patient_ID,4,,True,True
10,LUNG1-251\STEP_11_GLCM_TEXTURE\GTV1_GLCM_Features_By_Orientation.csv,4,8,Patient_ID,4,,True,True
10,LUNG1-252\STEP_11_GLCM_TEXTURE\GTV1_GLCM_Features_By_Orientation.csv,4,8,Patient_ID,4,,True,True
10,LUNG1-253\STEP_11_GLCM_TEXTURE\GTV1_GLCM_Features_By_Orientation.csv,4,8,Patient_ID,4,,True,True
10,LUNG1-254\STEP_11_GLCM_TEXTURE\GTV1_GLCM_Features_By_Orientation.csv,4,8,Patient_ID,4,,True,True
10,LUNG1-255\STEP_11_GLCM_TEXTURE\GTV1_GLCM_Features_By_Orientation.csv,4,8,Patient_ID,4,,True,True
10,LUNG1-256\STEP_11_GLCM_TEXTURE\GTV1_GLCM_Features_By_Orientation.csv,4,8,Patient_ID,4,,True,True
10,LUNG1-257\STEP_11_GLCM_TEXTURE\GTV1_GLCM_Features_By_Orientation.csv,4,8,Patient_ID,4,,True,True
10,LUNG1-258\STEP_11_GLCM_TEXTURE\GTV1_GLCM_Features_By_Orientation.csv,4,8,Patient_ID,4,,True,True
10,LUNG1-259\STEP_11_GLCM_TEXTURE\GTV1_GLCM_Features_By_Orientation.csv,4,8,Patient_ID,4,,True,True
10,LUNG1-260\STEP_11_GLCM_TEXTURE\GTV1_GLCM_Features_By_Orientation.csv,4,8,Patient_ID,4,,True,True
10,LUNG1-261\STEP_11_GLCM_TEXTURE\GTV1_GLCM_Features_By_Orientation.csv,4,8,Patient_ID,4,,True,True
10,LUNG1-262\STEP_11_GLCM_TEXTURE\GTV1_GLCM_Features_By_Orientation.csv,4,8,Patient_ID,4,,True,True
10,LUNG1-263\STEP_11_GLCM_TEXTURE\GTV1_GLCM_Features_By_Orientation.csv,4,8,Patient_ID,4,,True,True
10,LUNG1-264\STEP_11_GLCM_TEXTURE\GTV1_GLCM_Features_By_Orientation.csv,4,8,Patient_ID,4,,True,True
10,LUNG1-265\STEP_11_GLCM_TEXTURE\GTV1_GLCM_Features_By_Orientation.csv,4,8,Patient_ID,4,,True,True
10,LUNG1-266\STEP_11_GLCM_TEXTURE\GTV1_GLCM_Features_By_Orientation.csv,4,8,Patient_ID,4,,True,True
10,LUNG1-267\STEP_11_GLCM_TEXTURE\GTV1_GLCM_Features_By_Orientation.csv,4,8,Patient_ID,4,,True,True
10,LUNG1-268\STEP_11_GLCM_TEXTURE\GTV1_GLCM_Features_By_Orientation.csv,4,8,Patient_ID,4,,True,True
10,LUNG1-269\STEP_11_GLCM_TEXTURE\GTV1_GLCM_Features_By_Orientation.csv,4,8,Patient_ID,4,,True,True
10,LUNG1-270\STEP_11_GLCM_TEXTURE\GTV1_GLCM_Features_By_Orientation.csv,4,8,Patient_ID,4,,True,True
10,LUNG1-271\STEP_11_GLCM_TEXTURE\GTV1_GLCM_Features_By_Orientation.csv,4,8,Patient_ID,4,,True,True
10,LUNG1-272\STEP_11_GLCM_TEXTURE\GTV1_GLCM_Features_By_Orientation.csv,4,8,Patient_ID,4,,True,True
10,LUNG1-273\STEP_11_GLCM_TEXTURE\GTV1_GLCM_Features_By_Orientation.csv,4,8,Patient_ID,4,,True,True
10,LUNG1-274\STEP_11_GLCM_TEXTURE\GTV1_GLCM_Features_By_Orientation.csv,4,8,Patient_ID,4,,True,True
10,LUNG1-275\STEP_11_GLCM_TEXTURE\GTV1_GLCM_Features_By_Orientation.csv,4,8,Patient_ID,4,,True,True
10,LUNG1-276\STEP_11_GLCM_TEXTURE\GTV1_GLCM_Features_By_Orientation.csv,4,8,Patient_ID,4,,True,True
10,LUNG1-277\STEP_11_GLCM_TEXTURE\GTV1_GLCM_Features_By_Orientation.csv,4,8,Patient_ID,4,,True,True
10,LUNG1-278\STEP_11_GLCM_TEXTURE\GTV1_GLCM_Features_By_Orientation.csv,4,8,Patient_ID,4,,True,True
10,LUNG1-279\STEP_11_GLCM_TEXTURE\GTV1_GLCM_Features_By_Orientation.csv,4,8,Patient_ID,4,,True,True
10,LUNG1-280\STEP_11_GLCM_TEXTURE\GTV1_GLCM_Features_By_Orientation.csv,4,8,Patient_ID,4,,True,True
10,LUNG1-281\STEP_11_GLCM_TEXTURE\GTV1_GLCM_Features_By_Orientation.csv,4,8,Patient_ID,4,,True,True
10,LUNG1-282\STEP_11_GLCM_TEXTURE\GTV1_GLCM_Features_By_Orientation.csv,4,8,Patient_ID,4,,True,True
10,LUNG1-283\STEP_11_GLCM_TEXTURE\GTV1_GLCM_Features_By_Orientation.csv,4,8,Patient_ID,4,,True,True
10,LUNG1-284\STEP_11_GLCM_TEXTURE\GTV1_GLCM_Features_By_Orientation.csv,4,8,Patient_ID,4,,True,True
10,LUNG1-285\STEP_11_GLCM_TEXTURE\GTV1_GLCM_Features_By_Orientation.csv,4,8,Patient_ID,4,,True,True
10,LUNG1-286\STEP_11_GLCM_TEXTURE\GTV1_GLCM_Features_By_Orientation.csv,4,8,Patient_ID,4,,True,True
10,LUNG1-287\STEP_11_GLCM_TEXTURE\GTV1_GLCM_Features_By_Orientation.csv,4,8,Patient_ID,4,,True,True
